payer_key,payer_name,organization_key,organization_name,year_month,encounter_count,total_claim_cost,total_payer_coverage,total_patient_responsibility,average_claim_cost,coverage_ratio
38194544675647776,Medicaid,29818448345197287,GREATER LAWRENCE FAMILY HEALTH CENTER INC,2020-01,1,1516.06,1416.06,100.00,1516.0600000000000000,0.93403954988588842130
746113169580368645,Anthem,420221548349436151,MOUNT AUBURN HOSPITAL,2020-01,1,85.55,68.44,17.11,85.5500000000000000,0.80000000000000000000
467436209270504951,Humana,445265032025896326,QUINCY CENTER PRIMARY CARE PC,2020-01,1,857.32,0.00,857.32,857.3200000000000000,0E-20
38194544675647776,Medicaid,520806008221098162,FIRST PSYCHIATRIC PLANNERS  INC,2020-01,1,20297.15,20147.15,150.00,20297.150000000000,0.99260979989801523859
467436209270504951,Humana,740843053744993432,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL  INC.,2020-01,1,85.55,0.00,85.55,85.5500000000000000,0E-20
746113169580368645,Anthem,721972786242253874,BOSTON MEDICAL CENTER CORPORATION-,2020-01,1,3536.75,2829.40,707.35,3536.7500000000000000,0.80000000000000000000
38194544675647776,Medicaid,969560228442772145,FAMILY PRACTICE GROUP PC,2020-01,1,704.20,704.20,0.00,704.2000000000000000,1.00000000000000000000
38194544675647776,Medicaid,1019687989557003706,PATRIOT URGENT CARE PROFESSIONALS PC,2020-01,2,852.56,752.56,100.00,426.2800000000000000,0.88270620249601201088
746113169580368645,Anthem,420221548349436151,MOUNT AUBURN HOSPITAL,2020-02,1,3536.75,2330.31,1206.44,3536.7500000000000000,0.65888456916660776136
645688281511686373,UnitedHealthcare,476697113556229311,BETH ISRAEL DEACONESS HOSPITAL MILTON INC,2020-02,1,8155.71,5358.17,2797.54,8155.7100000000000000,0.65698388000554212938
467436209270504951,Humana,137002283324145083,STURDY MEMORIAL HOSPITAL INC,2020-02,1,1282.97,0.00,1282.97,1282.9700000000000000,0E-20
38194544675647776,Medicaid,520806008221098162,FIRST PSYCHIATRIC PLANNERS  INC,2020-02,1,2673.95,2623.95,50.00,2673.9500000000000000,0.98130107144860599488
38194544675647776,Medicaid,565804414476228962,FRANCISCAN HOSPITAL FOR CHILDREN INC,2020-02,3,19158.71,19008.71,150.00,6386.2366666666666667,0.99217066284734201833
467436209270504951,Humana,334510102683813647,BOSTON MEDICAL CENTER CORPORATION-,2020-02,1,506.96,0.00,506.96,506.9600000000000000,0E-20
746113169580368645,Anthem,969560228442772145,FAMILY PRACTICE GROUP PC,2020-02,1,704.20,0.00,704.20,704.2000000000000000,0E-20
645688281511686373,UnitedHealthcare,1098770971879567184,MIDDLETON FAMILY MEDICINE URGENT CARE  LLC,2020-02,1,1097.62,384.44,713.18,1097.6200000000000000,0.35024871995772671781
645688281511686373,UnitedHealthcare,340901791751100142,WP ACQUISITION SUB LLC,2020-02,1,481.90,385.52,96.38,481.9000000000000000,0.80000000000000000000
746113169580368645,Anthem,44500129533123678,SOUTHCOAST HOSPITALS GROUP INC,2020-02,2,10755.86,7577.37,3178.49,5377.9300000000000000,0.70448760024767893967
952317639554652821,Medicare,623047219859228790,GARDEN STATE HEALTHCARE ASSOCIATES LLC,2020-02,1,1216.98,789.00,427.98,1216.9800000000000000,0.64832618448947394370
38194544675647776,Medicaid,969560228442772145,FAMILY PRACTICE GROUP PC,2020-02,1,1490.86,1390.86,100.00,1490.8600000000000000,0.93292462068872999477
952317639554652821,Medicare,622746900524004548,WHITTIER REHABILTATION HOSPITAL,2020-02,1,85.55,0.00,85.55,85.5500000000000000,0E-20
211105773257762680,Aetna,846294596561620579,WESTFORD INTERNAL MEDICINE PC,2020-02,1,272.80,0.00,272.80,272.8000000000000000,0E-20
467436209270504951,Humana,654771330264239386,LIFE CARE CENTER OF ATTLEBORO,2020-02,1,146.18,0.00,146.18,146.1800000000000000,0E-20
38194544675647776,Medicaid,565804414476228962,FRANCISCAN HOSPITAL FOR CHILDREN INC,2020-03,1,20626.96,20576.96,50.00,20626.960000000000,0.99757598793035910284
1038854080955376456,Cigna Health,721972786242253874,BOSTON MEDICAL CENTER CORPORATION-,2020-03,2,19358.97,13384.65,5974.32,9679.4850000000000000,0.69139267223411162887
645688281511686373,UnitedHealthcare,340901791751100142,WP ACQUISITION SUB LLC,2020-03,2,3622.30,2897.84,724.46,1811.1500000000000000,0.80000000000000000000
467436209270504951,Humana,137002283324145083,STURDY MEMORIAL HOSPITAL INC,2020-03,1,85.55,0.00,85.55,85.5500000000000000,0E-20
645688281511686373,UnitedHealthcare,332886644979055046,MILFORD REGIONAL MEDICAL CENTER,2020-03,1,85.55,0.00,85.55,85.5500000000000000,0E-20
38194544675647776,Medicaid,719406762791431727,BRIARWOOD REHABILITATION & HEALTHCARE CENTER,2020-03,1,8826.88,8676.88,150.00,8826.8800000000000000,0.98300645301624129930
445788698227523135,Dual Eligible,39538555446517326,VNA & HOSPICE OF GREATER MILFORD,2020-03,1,87.71,52.71,35.00,87.7100000000000000,0.60095770151636073424
467436209270504951,Humana,58830663438005741,SUNRISE HEALTHCARE LLC,2020-03,1,1142.89,0.00,1142.89,1142.8900000000000000,0E-20
467436209270504951,Humana,244544338078735615,TEWKSBURY HOSPITAL,2020-03,1,142.58,0.00,142.58,142.5800000000000000,0E-20
445788698227523135,Dual Eligible,332886644979055046,MILFORD REGIONAL MEDICAL CENTER,2020-04,2,3190.90,3120.90,70.00,1595.4500000000000000,0.97806261556300730202
952317639554652821,Medicare,389966452681632557,BETH ISRAEL DEACONESS HOSPITAL-NEEDHAM  INC.,2020-04,1,3236.96,2589.56,647.40,3236.9600000000000000,0.79999752854530176462
467436209270504951,Humana,137002283324145083,STURDY MEMORIAL HOSPITAL INC,2020-04,1,142.58,0.00,142.58,142.5800000000000000,0E-20
445788698227523135,Dual Eligible,353447819048907343,CAMBRIDGE PUBLIC HEALTH COMMISSION,2020-04,1,573.98,538.98,35.00,573.9800000000000000,0.93902226558416669570
645688281511686373,UnitedHealthcare,476697113556229311,BETH ISRAEL DEACONESS HOSPITAL MILTON INC,2020-04,3,3843.85,3075.08,768.77,1281.2833333333333333,0.80000000000000000000
38194544675647776,Medicaid,635544131513586331,CAMBRIDGE PUBLIC HEALTH COMMISSION,2020-04,1,85.55,0.00,85.55,85.5500000000000000,0E-20
1038854080955376456,Cigna Health,363458983347729064,Fitchburg Outpatient Clinic,2020-04,1,948.35,0.00,948.35,948.3500000000000000,0E-20
445788698227523135,Dual Eligible,39538555446517326,VNA & HOSPICE OF GREATER MILFORD,2020-04,1,146.18,111.18,35.00,146.1800000000000000,0.76056916130797646737
746113169580368645,Anthem,44500129533123678,SOUTHCOAST HOSPITALS GROUP INC,2020-04,1,85.55,68.44,17.11,85.5500000000000000,0.80000000000000000000
952317639554652821,Medicare,376833142676655002,HOLISTIC FAMILY PRACTICE  INC.,2020-04,1,778.78,623.02,155.76,778.7800000000000000,0.79999486376126762372
1038854080955376456,Cigna Health,924438841780828326,CENTER FOR DIGESTIVE WELLNESS PC,2020-04,1,272.80,0.00,272.80,272.8000000000000000,0E-20
38194544675647776,Medicaid,565804414476228962,FRANCISCAN HOSPITAL FOR CHILDREN INC,2020-04,1,5263.67,5213.67,50.00,5263.6700000000000000,0.99050092426006949524
445788698227523135,Dual Eligible,164982158369714689,A&A HEALTHCARE LLC,2020-04,1,994.48,994.48,0.00,994.4800000000000000,1.00000000000000000000
38194544675647776,Medicaid,389966452681632557,BETH ISRAEL DEACONESS HOSPITAL-NEEDHAM  INC.,2020-04,1,85.55,35.55,50.00,85.5500000000000000,0.41554646405610753945
467436209270504951,Humana,445265032025896326,QUINCY CENTER PRIMARY CARE PC,2020-04,1,816.80,0.00,816.80,816.8000000000000000,0E-20
467436209270504951,Humana,41581407780620585,WHITTIER REHABILITATION HOSPITAL - BRADFORD,2020-04,2,3190.90,0.00,3190.90,1595.4500000000000000,0E-20
38194544675647776,Medicaid,719406762791431727,BRIARWOOD REHABILITATION & HEALTHCARE CENTER,2020-05,1,87.71,37.71,50.00,87.7100000000000000,0.42993957359480104891
952317639554652821,Medicare,1037822919216517364,ANNA JAQUES HOSPITAL SUBACUTE UNIT,2020-05,2,3247.93,2598.34,649.59,1623.9650000000000000,0.79999876844636429972
1038854080955376456,Cigna Health,651473276246308486,GREATER LAWRENCE FAMILY HEALTH CENTER INC,2020-05,1,704.20,0.00,704.20,704.2000000000000000,0E-20
278663187212707114,NO_INSURANCE,239726299069476648,PERSONALIZED MEDICAL CARE LLC,2020-05,1,2037.06,0.00,2037.06,2037.0600000000000000,0E-20
278663187212707114,NO_INSURANCE,559102553183312747,HEBREW REHABILITATION CENTER,2020-05,1,4830.95,0.00,4830.95,4830.9500000000000000,0E-20
38194544675647776,Medicaid,801031929336468325,BROCKTON HOSPITAL  INC.,2020-05,1,3105.35,3055.35,50.00,3105.3500000000000000,0.98389875537379039400
952317639554652821,Medicare,814284400183858824,PRIMARY CARE NORTH PC,2020-05,1,1351.30,972.53,378.77,1351.3000000000000000,0.71969954858284614815
38194544675647776,Medicaid,264175530648959689,SIGNATURE HEALTHCARE MEDICAL GROUP INC,2020-05,1,1790.74,1790.74,0.00,1790.7400000000000000,1.00000000000000000000
38194544675647776,Medicaid,565804414476228962,FRANCISCAN HOSPITAL FOR CHILDREN INC,2020-05,2,13535.44,13435.44,100.00,6767.7200000000000000,0.99261198749357242912
467436209270504951,Humana,222681380209834388,SOUTH SHORE HOSPITAL INC.,2020-05,1,10120.22,2415.73,7704.49,10120.2200000000000000,0.23870330882134973350
952317639554652821,Medicare,1100386330438199965,WALTHAM WESTON INTERNAL MEDICINE ASSOCIATES  P.C.,2020-06,1,1208.17,966.53,241.64,1208.1700000000000000,0.79999503381146692932
467436209270504951,Humana,345242370934466119,HEBREW SENIORLIFE AFFILIATED MEDICAL GROUP INC,2020-06,1,1787.61,0.00,1787.61,1787.6100000000000000,0E-20
467436209270504951,Humana,919548777387151765,SOUTH SHORE CENTER FOR WELLNESS LTD,2020-06,1,1158.89,695.33,463.56,1158.8900000000000000,0.59999654842133420773
38194544675647776,Medicaid,389966452681632557,BETH ISRAEL DEACONESS HOSPITAL-NEEDHAM  INC.,2020-06,1,85.55,35.55,50.00,85.5500000000000000,0.41554646405610753945
38194544675647776,Medicaid,132019786462314408,DAVIS SQUARE FAMILY PRACTICE,2020-06,1,1402.48,1338.03,64.45,1402.4800000000000000,0.95404569049112999829
645688281511686373,UnitedHealthcare,679474484616751075,NEWBURYPORT FAMILY PRACTICE P.C.,2020-06,1,1070.65,0.00,1070.65,1070.6500000000000000,0E-20
467436209270504951,Humana,445265032025896326,QUINCY CENTER PRIMARY CARE PC,2020-06,1,816.80,0.00,816.80,816.8000000000000000,0E-20
38194544675647776,Medicaid,565804414476228962,FRANCISCAN HOSPITAL FOR CHILDREN INC,2020-06,1,5263.67,5113.67,150.00,5263.6700000000000000,0.97150277278020848571
445788698227523135,Dual Eligible,39538555446517326,VNA & HOSPICE OF GREATER MILFORD,2020-07,1,87.71,52.71,35.00,87.7100000000000000,0.60095770151636073424
467436209270504951,Humana,123401477876424417,ARBOUR HOSPITAL  THE,2020-07,1,1189.82,0.00,1189.82,1189.8200000000000000,0E-20
467436209270504951,Humana,741458505160782152,LOWELL COMMUNITY HEALTH CENTER,2020-07,1,704.20,0.00,704.20,704.2000000000000000,0E-20
38194544675647776,Medicaid,565804414476228962,FRANCISCAN HOSPITAL FOR CHILDREN INC,2020-07,1,6815.64,6765.64,50.00,6815.6400000000000000,0.99266393178043441262
38194544675647776,Medicaid,1031243542611916810,ENCOMPASS HEALTH REHABILITATION HOSP OF NEW ENGLAN,2020-07,1,15783.94,15633.94,150.00,15783.9400000000000000,0.99049666939940217715
278663187212707114,NO_INSURANCE,556944320275034302,PARADIGM HEALTHCARE  PC,2020-07,1,778.78,0.00,778.78,778.7800000000000000,0E-20
952317639554652821,Medicare,815218868737845247,Causeway OPC,2020-07,1,235.03,1.62,233.41,235.0300000000000000,0.00689273709739182232
746113169580368645,Anthem,694540912856437675,PULMONARY INTERNISTS AND CONSULTANTS PC,2020-07,1,704.20,0.00,704.20,704.2000000000000000,0E-20
38194544675647776,Medicaid,1003634539940818261,CHARLES RIVER COMMUNITY HEALTH  INC,2020-07,1,568.20,568.20,0.00,568.2000000000000000,1.00000000000000000000
38194544675647776,Medicaid,635544131513586331,CAMBRIDGE PUBLIC HEALTH COMMISSION,2020-08,1,1577.18,1527.18,50.00,1577.1800000000000000,0.96829784805792617203
467436209270504951,Humana,484606205110823681,FAMILY MEDICINE ASSOCIATES OF SOUTH ATTLEBORO  P.C.,2020-08,1,919.90,0.00,919.90,919.9000000000000000,0E-20
467436209270504951,Humana,66387877495315826,NEW ENGLAND REHABILITATION SERVICES OF CENTRAL MASSACHUSETTS INC,2020-08,1,3105.35,0.00,3105.35,3105.3500000000000000,0E-20
278663187212707114,NO_INSURANCE,410915144747947572,COOLEY DICKINSON HOSPITAL INC,2020-08,1,2673.95,0.00,2673.95,2673.9500000000000000,0E-20
38194544675647776,Medicaid,565804414476228962,FRANCISCAN HOSPITAL FOR CHILDREN INC,2020-08,2,8369.02,8269.02,100.00,4184.5100000000000000,0.98805116967100090572
467436209270504951,Humana,76613554195130854,TREE OF LIFE HEALTHCARE ASSOCIATES,2020-08,1,840.20,0.00,840.20,840.2000000000000000,0E-20
467436209270504951,Humana,244544338078735615,TEWKSBURY HOSPITAL,2020-08,1,3536.75,0.00,3536.75,3536.7500000000000000,0E-20
278663187212707114,NO_INSURANCE,583341618173404851,HOLYOKE VISITING NURSE ASSOC,2020-08,1,146.18,0.00,146.18,146.1800000000000000,0E-20
445788698227523135,Dual Eligible,353447819048907343,CAMBRIDGE PUBLIC HEALTH COMMISSION,2020-08,4,19065.17,18925.17,140.00,4766.2925000000000000,0.99265676623916807456
38194544675647776,Medicaid,565804414476228962,FRANCISCAN HOSPITAL FOR CHILDREN INC,2020-09,1,5263.67,5213.67,50.00,5263.6700000000000000,0.99050092426006949524
467436209270504951,Humana,679818074188163933,ARBOUR-FULLER HOSPITAL,2020-09,2,30787.95,16135.81,14652.14,15393.975000000000,0.52409497871732284871
445788698227523135,Dual Eligible,132019786462314408,DAVIS SQUARE FAMILY PRACTICE,2020-09,1,785.58,785.58,0.00,785.5800000000000000,1.00000000000000000000
357555573157303140,Blue Cross Blue Shield,683258316057948949,STEWARD ST. ANNES HOSPITAL CORPORATION,2020-09,2,15243.69,7521.22,7722.47,7621.8450000000000000,0.49339890800718198809
467436209270504951,Humana,41581407780620585,WHITTIER REHABILITATION HOSPITAL - BRADFORD,2020-09,1,1250.85,0.00,1250.85,1250.8500000000000000,0E-20
357555573157303140,Blue Cross Blue Shield,160559015988030201,HEALTHFIRST FAMILY CARE CENTER INC,2020-09,1,15037.28,10526.11,4511.17,15037.2800000000000000,0.70000093101943968590
38194544675647776,Medicaid,719406762791431727,BRIARWOOD REHABILITATION & HEALTHCARE CENTER,2020-09,1,146.18,96.18,50.00,146.1800000000000000,0.65795594472568066767
467436209270504951,Humana,445265032025896326,QUINCY CENTER PRIMARY CARE PC,2020-09,1,816.80,0.00,816.80,816.8000000000000000,0E-20
952317639554652821,Medicare,911597834911837993,THOMAS UPHAM HOUSE,2020-10,1,4476.29,3581.03,895.26,4476.2900000000000000,0.79999955320142350026
952317639554652821,Medicare,1037822919216517364,ANNA JAQUES HOSPITAL SUBACUTE UNIT,2020-10,1,132.96,106.37,26.59,132.9600000000000000,0.80001504211793020457
38194544675647776,Medicaid,635544131513586331,CAMBRIDGE PUBLIC HEALTH COMMISSION,2020-10,3,3979.85,3829.85,150.00,1326.6166666666666667,0.96231013731673304270
38194544675647776,Medicaid,565804414476228962,FRANCISCAN HOSPITAL FOR CHILDREN INC,2020-10,2,20443.22,20343.22,100.00,10221.6100000000000000,0.99510840268803055487
278663187212707114,NO_INSURANCE,410915144747947572,COOLEY DICKINSON HOSPITAL INC,2020-10,1,146.18,0.00,146.18,146.1800000000000000,0E-20
467436209270504951,Humana,679818074188163933,ARBOUR-FULLER HOSPITAL,2020-10,1,17055.77,17055.77,0.00,17055.7700000000000000,1.00000000000000000000
38194544675647776,Medicaid,405686286755502306,BERKSHIRE MEDICAL CENTER INC,2020-10,1,5262.35,5212.35,50.00,5262.3500000000000000,0.99049854152612426007
445788698227523135,Dual Eligible,353447819048907343,CAMBRIDGE PUBLIC HEALTH COMMISSION,2020-10,1,3105.35,3070.35,35.00,3105.3500000000000000,0.98872912876165327580
645688281511686373,UnitedHealthcare,476697113556229311,BETH ISRAEL DEACONESS HOSPITAL MILTON INC,2020-10,1,4052.91,3242.32,810.59,4052.9100000000000000,0.79999802610963480561
357555573157303140,Blue Cross Blue Shield,683258316057948949,STEWARD ST. ANNES HOSPITAL CORPORATION,2020-10,1,4399.55,4399.55,0.00,4399.5500000000000000,1.00000000000000000000
38194544675647776,Medicaid,544412707586716213,FAIRVIEW HOSPITAL,2020-10,1,920.84,820.84,100.00,920.8400000000000000,0.89140350115112288780
952317639554652821,Medicare,395615810080261442,ANNA JAQUES HOSPITAL SUBACUTE UNIT,2020-10,3,1844.09,1475.27,368.82,614.6966666666666667,0.79999891545423488008
38194544675647776,Medicaid,389966452681632557,BETH ISRAEL DEACONESS HOSPITAL-NEEDHAM  INC.,2020-10,1,239.57,189.57,50.00,239.5700000000000000,0.79129273281295654715
645688281511686373,UnitedHealthcare,703727186913582450,ASSOCIATED INTERNISTS OF RANDOLPH  INC.,2020-10,1,840.20,672.16,168.04,840.2000000000000000,0.80000000000000000000
357555573157303140,Blue Cross Blue Shield,344701928599722495,COLONY CENTER FOR HEALTH & REHABILITATION,2020-10,1,1008.98,0.00,1008.98,1008.9800000000000000,0E-20
38194544675647776,Medicaid,102665420104747686,MASS GENERAL BRIGHAM URGENT CARE LLC,2020-10,1,1651.38,1601.38,50.00,1651.3800000000000000,0.96972229287020552508
38194544675647776,Medicaid,389966452681632557,BETH ISRAEL DEACONESS HOSPITAL-NEEDHAM  INC.,2020-11,1,85.55,35.55,50.00,85.5500000000000000,0.41554646405610753945
211105773257762680,Aetna,44500129533123678,SOUTHCOAST HOSPITALS GROUP INC,2020-11,1,3105.35,0.00,3105.35,3105.3500000000000000,0E-20
467436209270504951,Humana,654096641582644263,BL HEALTHCARE INC DELEWARE,2020-11,1,1367.73,0.00,1367.73,1367.7300000000000000,0E-20
445788698227523135,Dual Eligible,39538555446517326,VNA & HOSPICE OF GREATER MILFORD,2020-11,1,146.18,111.18,35.00,146.1800000000000000,0.76056916130797646737
746113169580368645,Anthem,44500129533123678,SOUTHCOAST HOSPITALS GROUP INC,2020-11,1,85.55,68.44,17.11,85.5500000000000000,0.80000000000000000000
645688281511686373,UnitedHealthcare,476697113556229311,BETH ISRAEL DEACONESS HOSPITAL MILTON INC,2020-11,2,6210.70,4968.56,1242.14,3105.3500000000000000,0.80000000000000000000
1038854080955376456,Cigna Health,439410479591029051,LOWELL FAMILY MEDICAL CARE PC,2020-11,1,1214.08,0.00,1214.08,1214.0800000000000000,0E-20
467436209270504951,Humana,679818074188163933,ARBOUR-FULLER HOSPITAL,2020-11,1,9236.19,9236.19,0.00,9236.1900000000000000,1.00000000000000000000
211105773257762680,Aetna,109016295863276866,FAMILY SERVICE ASSOCIATION OF GREATER FALL RIVER INC,2020-11,1,704.20,0.00,704.20,704.2000000000000000,0E-20
38194544675647776,Medicaid,565804414476228962,FRANCISCAN HOSPITAL FOR CHILDREN INC,2020-11,1,5263.67,5213.67,50.00,5263.6700000000000000,0.99050092426006949524
357555573157303140,Blue Cross Blue Shield,790885867393293671,DUTTON FAMILY CARE ASSOCIATES LLP,2020-11,1,1716.16,0.00,1716.16,1716.1600000000000000,0E-20
357555573157303140,Blue Cross Blue Shield,801031929336468325,BROCKTON HOSPITAL  INC.,2020-11,2,3190.90,76.99,3113.91,1595.4500000000000000,0.02412798896862954026
38194544675647776,Medicaid,257485178825861130,URGENT CARE MEDICAL ASSOCIATES  LLC,2020-11,1,1229.48,1179.48,50.00,1229.4800000000000000,0.95933240068972248430
357555573157303140,Blue Cross Blue Shield,557025406090317911,DILIGENCEHEALTHCARE,2020-11,1,1419.09,0.00,1419.09,1419.0900000000000000,0E-20
645688281511686373,UnitedHealthcare,866549107229357074,HOPKINTON MEDICAL CARE  P.C.,2020-12,1,704.20,0.00,704.20,704.2000000000000000,0E-20
1038854080955376456,Cigna Health,340901791751100142,WP ACQUISITION SUB LLC,2020-12,1,85.55,0.00,85.55,85.5500000000000000,0E-20
38194544675647776,Medicaid,565804414476228962,FRANCISCAN HOSPITAL FOR CHILDREN INC,2020-12,1,14983.01,14933.01,50.00,14983.0100000000000000,0.99666288682981590481
